F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
1,169.76,-3981.06,5.67,-2806.93,15.588,-3.0246,-5.686,5529.84,35301.57,-1.82,8577.36,-2.8471,0,0.2402,5.529,-1858.44,-11.529,-4003.95,-13.8306,-50.55,True
1,176.732,-4086.46,4.1453,-2894.54,10.3572,-2.726,-6.013,5035.24,35340.09,-1.82,9255.66,-3.0694,0,0.4399,7.935,-1788.934,-6.0915,-4154.22,-14.3379,,True
0,173.656,-4425.96,4.1731,-2067.84,9.9849,-4.923,-4.8701,5623.08,35295.081,-3.82,11189.26,-2.5956,1,0.13232,28.755,-1843.7,-4.9407,-3518.85,-19.683,,True
1,173.058,-4122.26,3.9826,-3142.14,10.7028,-3.215,-7.227,5677.2,35379.12,-1.82,9227.26,-6.12,0,1.0207,3.042,-1624.88,-6.1668,-4481.04,-14.7195,,True
1,180.23,-3541.06,4.803,-2421.14,10.6968,-2.3784,-4.9249,5744.84,35298.741,-1.82,8983.06,-3.0057,1,0.8651,49.77,-2042.54,-6.462,-4222.11,-14.9508,-53.28,True
1,173.872,-3823.06,4.0908,-1941.04,10.6293,-2.6695,-5.1863,5306.44,35311.758,-1.82,13569.26,-2.36032,1,0.2314,-2.208,-1911.04,-4.79235,-1020.75,-16.146,-48.96,True
1,167.618,-4362.46,4.7871,-2955.24,10.3011,-3.221,-5.0491,5616.24,35134.35,-3.82,8910.06,-4.885,1,0.3462,12.1788,-1568.14,-8.709,-4643.55,-16.143,-48.24,True
0,244.58,-3822.86,4.621,-2402.64,11.5677,-3.564,-5.0778,5693.38,35330.73,-3.82,8770.32,-3.397,1,0.18667,-22.77,-5059.54,-5.3433,-4106.76,-12.98454,,False
1,171.814,-4347.66,3.88758,-395.74,12.2109,-2.2095,-7.312,6024.44,35326.14,-3.82,9438.46,-2.7702,0,0.14341,1.041,-1770.3936,-5.8005,-5545.65,-21.288,-50.82,True
1,197.7,-3462.56,4.7825,-2763.23,12.51,-3.129,-4.8209,5733.96,35331.93,-1.82,9007.46,-3.882,0,1.5,29.793,-1691.62,-6.1902,-4557.81,-14.385,-48.24,True
1,174.202,-3985.96,4.5643,-2764.31,13.815,-2.7336,-5.45,5668.58,35164.23,-1.82,8665.486,-5.016,0,0.5067,6.603,-1801.76,-7.74,-4430.85,-13.1313,,True
0,169.02,-3565.36,4.4691,-2546.44,10.8534,-3.265,-4.8262,5321.84,35286.39,-1.82,12439.26,-2.4909,0,0.13004496,4.284,-1876.62,-4.85997,-2223.15,-16.764,,True
1,183.374,-4065.86,4.3465,-2693.3,11.9949,-3.645,-6.304,5648.32,35236.02,-1.82,8273.66,-3.417,1,1.267,3.813,-1824.6,-6.2592,-4089.15,-19.575,,False
1,216.9,-4265.82,6.202,-2660.44,9.47325,-3.036,-5.492,5706.6,35283.612,-1.82,8770.18,-2.6813,1,0.7497,34.881,-1786.318,-14.4,-5083.35,-21.483,-52.14,True
0,167.158,-4288.22,5.316,-2800.08,11.4525,-3.97,-6.169,5634.86,35503.17,-3.82,8561.32,-2.4473,0,0.14186,1.44,-1744.42,-6.7626,-4704.15,-15.2598,,False
0,195.16,-4256.89,5.147,-2765.67,11.823,-2.1784,-6.9,1094.24,35191.77,-3.82,9382.86,-3.386,1,0.4777,0.333,-1791.32,-6.3303,-4214.58,-14.1654,-51.96,True
0,174.316,-4129.56,4.5338,-2429.54,14.121,-3.545,-7.057,5890.44,35456.01,-1.82,9780.06,-3.796,1,0.2875,-9.714,-1931.1,-5.2077,-4601.73,-14.0343,-53.01,True
0,178.13,-4381.16,6.961,-2660.73,13.89,-3.244,-6.115,5534.64,35295.912,-3.82,7355.06,-3.2828,1,0.16005,22.365,-1858.6,-4.9029,-4015.35,-20.688,,False
0,236.84,-3818.46,3.9002,-877.74,11.2656,-2.3327,-5.2019,4770.04,35392.8,-3.82,9040.06,-2.4689,0,0.3024,19.797,-2522.34,-7.122,-2968.35,-13.3758,,True
1,228.1,-5627.26,4.3573,-2352.34,10.6449,-4.379,-4.5178,5826.44,35475.54,-3.82,8558.8,-2.7404,1,1.294,29.685,-1814.04,-11.166,-4630.29,-21.624,-44.97,False
1,201.5,-4310.83,4.879,-2662.02,11.5461,-3.255,-4.7462,6023.44,35285.411,-3.82,8557.62,-2.4352,0,0.20874,29.46,-1767.8084,-9.282,-7809.75,-25.506,-45.87,False
0,179.812,-3810.26,4.1066,-2850.84,9.714,-2.4566,-4.8488,6214.44,35291.667,-1.82,8317.46,-2.6407,0,0.9422,3.669,-1581.26,-5.0469,-5735.25,-13.9071,-51.45,True
0,226.78,-4322.63,4.4569,-3011.84,10.0434,-3.729,-5.0535,5629.44,35229.15,-1.82,9000.86,-3.873,0,0.15344,20.64,-1337.54,-7.2081,-4699.05,-14.01,-46.29,False
1,184.82,-3952.06,4.1488,-2198.24,10.9596,-2.334,-5.2558,5484.84,35222.04,-3.82,8639.14,-2.689,1,0.14372,-36.27,-1823.48,-11.832,-3843.15,-22.227,-48.48,False
0,267.36,-4045.86,3.9473,-3268.84,11.5938,-2.1394,-4.9755,5748.78,35264.391,-3.82,9200.46,-2.9326,0,0.3286,7.779,-1461.94,-5.1741,-5103.15,-13.83,,False
0,171.616,-4131.36,6.87,-2773.16,14.217,-3.555,-7.307,5691.82,35312.043,-3.82,9381.26,-5.617,0,0.1469,16.791,-1544.34,-7.0494,-4564.23,-14.9385,,True
0,164.2446,-4361.66,3.996,-3028.04,13.419,-2.8871,-6.115,5462.84,35179.11,-3.82,8859.26,-2.4848,1,0.5494,22.284,-1718.5,-8.598,-6294.45,-18.576,-52.5,True
0,206,1345.74,5.835,-2768.71,9.33138,-2.4551,-4.46459,4082.24,35083.56,-1.82,10121.46,-3.57,1,0.2905,27.561,-1933.18,-5.3307,-4045.35,-13.8216,-47.94,True
0,169.732,-4241.903,4.148,-2958.04,13.47,-2.3522,-7.805,5070.04,35217.21,-1.82,8970.66,-2.7795,1,0.4155,27.009,-1701.94,-8.217,-5265.45,-18.246,,False
1,171.94,-3873.36,3.9787,-1966.34,11.3517,-3.408,-5.488,5646.72,35235.93,-3.82,8180.66,-4.307,0,0.3909,25.791,-1911.9,-5.4606,-4184.91,-16.815,,False
1,171.574,-2506.26,3.84491,426.26,12.1554,-3.551,-4.5987,5769.158,35416.71,-3.82,8724.82,-3.2535,1,0.7775,28.02,-1808.62,-10.011,-4400.079,-20.826,,False
1,193.18,-4093.46,6.912,-2709.56,9.6354,-2.4334,-6.476,5419.44,34242.63,-3.82,7854.46,-2.5114,0,0.439,14.682,-1846.26,-5.1345,-3046.05,-18.792,-42.57,False
0,165.572,-4286.16,4.845,-2659.2,13.233,-2.1364,-4.9023,862.24,35271.813,-1.82,12031.26,-2.8674,0,1.134,18.255,-1854.38,-4.79367,-3954.75,-16.035,,False
1,242.54,-4273.83,4.1032,-1988.54,16.755,-2.12962,-6.386,3418.24,35668.83,-3.82,8879.86,-4.626,1,0.21098,-6.345,-1861.28,-7.755,-4375.428,-16.956,-49.05,True
1,174.57,-4065.76,4.0653,-1773.24,11.1201,-2.3492,-6.197,5326.24,35320.71,-1.82,8700.08,-4.113,1,0.7114,20.463,-1823.44,-6.4665,-4208.1,-25.041,-48.75,False
0,191.54,-2546.26,3.88423,-4194.74,9.50307,-3.233,-4.5929,5380.44,35155.5,-3.82,8631.84,-2.7492,0,0.7577,2.847,-1776.662,-6.2661,-3673.95,-22.404,-48.93,True
1,180.782,-4612.46,4.7548,-2852.44,13.293,-3.902,-4.6768,5712.8,35260.134,-3.82,8643.88,-2.4446,1,0.16287,16.614,-1711.14,-6.426,-6592.05,-17.376,-50.61,False
0,168.486,-4353.56,4.888,-2427.54,12.1857,-3.536,-5.591,5809.84,35392.71,-3.82,9464.06,-2.36915,0,0.22399,29.676,-1891.16,-5.034,-6331.05,-16.59,,False
0,171.654,-6137.26,4.1531,-2289.14,12.1839,-3.142,-4.5375,5860.92,35279.715,-1.82,8731.6,-3.1787,0,1.34,-29.82,-1775.992,-7.722,-4897.95,-18.951,-45.09,False
1,165.071,-4303.96,4.893,-2571.44,13.974,-2.2968,-4.9337,4492.84,35304.564,-1.82,8645.4,-2.9083,1,0.6464,6.042,-2178.54,-5.8593,-3829.35,-14.1129,-50.73,False
1,205.14,-2912.26,5.88,-2771.39,9.8439,-2.8198,-4.655,5142.44,35230.92,-1.82,8732.58,-5.942,1,0.8723,7.446,-2124.74,-12.021,-4304.61,-13.2114,-52.56,True
1,177.608,-3892.86,3.9357,-2585.24,10.1241,-2.1611,-5.0301,4040.44,35223.06,-1.82,9105.26,-4.451,1,0.3274,43.08,-1840.56,-5.7792,-4406.064,-13.5795,-45.84,False
0,186.3,-3976.56,4.864,-2751.973,12.1794,-2.5464,-5.649,5534.84,35338.68,-1.82,8355.46,-4.267,1,0.14898,20.445,-1794.88,-5.8995,-4332.6,-19.932,,True
1,185.66,-4110.06,7.271,-2766.94,10.1202,-5.95,-6.987,5801.44,34554.33,-1.82,8530.52,-2.5626,0,0.18051,13.3668,-1633.44,-6.2046,-5491.35,-13.9335,-51.66,True
1,185.74,-4449.26,4.5927,-2368.14,11.2704,-2.3814,-4.8323,6371.64,35268.639,-3.82,9627.06,-2.36425,1,0.8384,12.1248,-1821.9,-4.73025,-8940.75,-18.786,-42.33,False
0,170.482,-4963.16,6.997,-2670.57,13.329,-4.897,-4.7802,5768.94,35019.78,-1.82,9866.66,-2.9868,1,0.15787,37.008,-1783.94,-5.4678,-5041.05,-18.426,-49.56,False
0,182.486,-3416.46,4.1912,-2459.44,9.7815,-2.9147,-4.5584,5881.16,35315.628,-3.82,8643.16,-2.36957,0,0.394,15.45,-2032.54,-11.628,-6880.65,-13.359,,False
1,187.08,-4287.28,3.9844,-3594.04,9.7317,-2.8829,-5.3637,4747.44,35322.09,-1.82,8705,-5.774,1,2.288,-4.776,-1843.44,-17.082,-4253.88,-13.4958,-51.66,True
0,192.6,-4051.86,3.88305,-333.74,12.426,-2.3019,-6.039,6253.44,35622.33,-1.82,10469.66,-2.412,0,0.4124,0.057,-1807.26,-5.052,-6874.05,-17.448,,True
1,176.152,-4524.66,3.9766,-3238.14,11.3163,-2.2721,-5.1459,2456.24,35291.802,-3.82,8692.72,-3.065,0,0.15997,4.2,-2703.34,-7.686,-3759.45,-12.97539,-50.52,True
0,176.474,-3264.26,5.142,-2610.74,11.5125,-3.302,-4.6498,5645.08,35205.93,-3.82,10108.66,-3.2834,0,0.4029,0.351,-1901.5,-5.3562,-4458.84,-14.4675,-50.01,True
0,177.614,-3331.76,5.251,-2821.72,11.3769,-2.12339,-4.8203,6741.44,35326.59,-1.82,8000.66,-3.567,0,0.5337,26.742,-1753.508,-5.2416,-4592.22,-23.406,-50.25,True
1,172.6,-3076.26,7.402,-2662.85,13.587,-4.759,-4.6344,6039.04,35321.4,-1.82,7497.66,-2.5459,0,1.293,19.776,-1810.96,-5.0505,-6809.85,-18.717,-53.88,True
0,170.106,-1676.26,4.4702,-2463.44,12.0618,-2.2283,-4.48495,5300.24,35375.79,-1.82,8595.34,-2.6228,0,0.4244,6.288,-1928.8,-6.6027,-3862.35,-15.7449,,True
0,199.94,-4192.77,4.4182,-2560.04,12.2079,-2.1414,-6.664,5808.46,35307.765,-3.82,8764.94,-3.381,0,0.6903,-1.227,-1792.74,-8.145,-4606.71,-16.761,,False
0,165.3758,-4216.36,5.612,-2648.68,13.779,-2.279,-4.9692,3360.24,35293.404,-1.82,8784.84,-5.034,1,1.155,27.594,-3235.74,-6.753,-4166.52,-13.2267,-47.58,False
1,207.74,-4374.86,3.86492,2238.26,11.7099,-2.4655,-5.515,5835.64,35309.238,-3.82,9116.66,-2.4333,0,0.2384,6.579,-1912.38,-6.2703,-5838.45,-15.813,-45.24,False
0,184.1,-2705.26,4.519,-2771.96,11.3934,-2.6549,-4.5979,5399.64,35318.52,-1.82,8673.384,-5.687,0,0.17906,38.493,-2197.34,-11.4,-4361.64,-13.05456,,True
0,176.98,-4100.96,5.261,-2549.04,9.8418,-2.3608,-6.718,5103.24,35314.203,-3.82,8938.66,-3.438,1,0.14431,-6.84,-1904.34,-7.194,-4129.65,-17.394,,True
0,169.59,-6258.26,4.825,-2468.64,10.2162,-2.2443,-4.5494,3540.24,35346.99,-3.82,8316.86,-2.4618,0,0.14888,12.1773,-1960.16,-5.6685,-873.75,-17.187,,False
0,170.098,-3826.16,4.0308,-1645.74,11.2629,-2.7684,-5.2879,5205.04,35419.8,-3.82,9520.86,-3.477,1,0.48,8.9328,-1870.58,-5.9175,-4021.05,-18.948,,True
1,167.11,-2963.26,4.3519,-2835.42,11.3262,-2.7867,-4.689,5867.38,35055.72,-3.82,8346.86,-3.342,0,0.3837,25.95,-1757.97,-5.7873,-4563.72,-17.025,-49.53,False
1,188.64,-4068.66,4.1265,-2554.44,9.27426,-5.131,-5.71,5836.46,35323.74,-1.82,8550.04,-3.464,0,0.3217,22.629,-1784.958,-6.8961,-4655.01,-14.904,,True
1,205.94,-4267.25,3.8958,-4018.74,10.2714,-2.8371,-6.209,5763.932,35574.57,-1.82,8900.06,-2.34515,0,0.21022,2.52,-1714.06,-5.5668,-14823.75,-21.198,-44.91,False
1,174.884,-4040.16,3.86566,-5341.74,16.254,-2.6139,-5.994,5270.04,35227.05,-3.82,8575.96,-2.7116,0,0.20335,21.483,-1607.5,-12.108,-3940.65,-13.03815,,False
0,171.096,-4095.06,6.858,-2768.25,14.028,-3.2,-6.356,5799.8,35413.02,-1.82,8734.62,-2.4525,1,0.282,-1.626,-1671.36,-7.3863,-6482.25,-14.9268,-54.03,True
0,174.364,-4389.86,4.3376,-2289.04,13.983,-3.433,-5.644,5171.64,35246.04,-3.82,8817.68,-3.327,1,0.22277,-15.132,-4611.54,-9.909,-3638.25,-13.05738,,True
0,174.046,-4154.17,5.312,-2837.25,9.4374,-4.164,-8.515,5475.64,35211.69,-1.82,8876.66,-2.8178,1,0.132925,5.433,-1766.45,-8.595,-3776.55,-15.3501,,True
0,181.764,-4624.96,6.551,-2646.94,18.072,-2.433,-5.3233,5726.08,35294.946,-1.82,9696.86,-2.4087,1,0.2739,21.642,-1786.924,-6.0006,-9177.75,-14.2176,-47.82,False
1,232.08,-3816.16,3.9071,-2459.04,11.6433,-2.2237,-5.0108,4438.84,35325.96,-3.82,8941.06,-2.38003,1,1.176,5.676,-1791.8,-5.1996,-2717.85,-21.693,-46.2,False
0,165.0946,-4147.16,4.5829,-2861.64,15.717,-2.3835,-7.065,5866.76,35051.28,-1.82,8683.812,-3.1425,1,0.2501,7.224,-1625.26,-8.64,-4824.45,-14.5623,,True
0,212.94,-4176.49,4.2231,-2014.54,10.3488,-2.8392,-7.679,5715.08,35385,-3.82,8900.26,-2.5166,0,0.1304917,2.286,-2966.34,-5.3727,-3601.35,-13.3053,-49.14,True
0,189.48,-4019.66,3.9835,-1195.74,11.5359,-2.3968,-5.803,6345.24,35248.89,-3.82,9097.06,-3.2521,0,0.5729,11.5875,-2422.14,-6.7632,-4740.15,-13.1892,,True
0,209.36,-3700.56,4.4403,-3119.94,13.311,-2.5767,-5.63,5646.48,35275.854,-3.82,9532.86,-6.31,1,0.7632,13.0515,-1669.8,-5.4435,-4487.13,-17.979,-50.64,True
1,184.96,-3339.66,4.1477,-3312.74,14.013,-2.2335,-4.9049,5932.9,35310.267,-3.82,8320.86,-2.7746,0,0.2886,1.056,-1722.24,-5.5875,-4957.95,-19.653,,False
0,183.184,-4268.45,3.9207,-1347.74,11.2602,-2.11224,-6.866,5944.98,35300.013,-3.82,8779.06,-4.706,0,0.7439,14.1084,-1779.92,-11.541,-4552.77,-18.75,,False
0,166.948,-4289.94,5.491,-2670.34,12.489,-2.4461,-5.0258,4603.84,37910.43,-1.82,8885.46,-2.5927,0,0.13976,9.15,-2182.74,-8.772,-3683.25,-13.5069,-49.41,False
1,172.796,-4124.56,5.041,-2592.94,9.9747,-3.047,-6.579,5209.84,35326.5,-3.82,8926.66,-2.4835,1,0.20951,6.951,-1900.18,-8.424,-1592.85,-17.202,,True
1,177.774,-4109.36,6.998,-2771.17,9.46812,-2.8622,-6.856,5304.84,35290.037,-1.82,8618.18,-4.017,1,0.5671,11.129159,-2263.54,-9.069,-4198.71,-13.14,,False
1,172.448,-4238.617,4.1617,-2970.34,11.4456,-3.104,-8.594,5489.64,35337,-3.82,8631.88,-2.7066,0,0.1304362,23.145,-1764.632,-10.218,-4315.95,-16.782,,False
1,165.836,-4237.811,5.119,-2850.84,9.260214,-3.0153,-5.0464,5565.64,35284.299,-1.82,8876.46,-2.5412,1,0.13001613,32.394,-1706.02,-8.46,-6145.05,-19.746,-45.3,True
0,172.036,-4781.56,3.8528,1995.26,10.539,-2.5927,-4.9633,5230.64,35354.46,-3.82,8547.68,-3.848,1,0.286,12.0198,-1897.36,-9.81,-4112.22,-18.915,-48.42,False
0,179.276,-2566.26,4.3065,-2746.359,10.0257,-2.5751,-4.621,4211.04,35322.96,-3.82,8754,-3.382,0,0.7277,12.9132,-1903.04,-17.412,-3741.45,-15.6615,,True
1,188.22,-2362.26,4.2887,-2413.64,11.8881,-5.256,-4.6026,5850.36,35287.774,-3.82,8673.21,-3.381,1,0.3563,1.572,-1952.32,-6.618,-4623.78,-13.8564,-46.56,False
1,186.96,-4318.42,5.656,-2795.21,9.9591,-5.381,-4.9406,5587.62,35228.07,-3.82,8633.76,-3.729,0,0.8417,31.011,-2508.94,-8.742,-4102.53,-13.01796,-51.09,True
1,183.7,-4315.99,7.139,-2767.18,11.7459,-2.5163,-5.3783,5807.52,35430.69,-3.82,8584.06,-2.4143,0,0.8867,0.69,-1722.92,-6.0681,-7932.75,-18.399,,False
0,183.002,-4323.21,3.9679,-1210.74,12.1935,-2.3983,-7.497,5560.04,35359.92,-1.82,8542.14,-3.1678,0,0.15843,18.504,-1921.84,-10.929,-4196.76,-16.845,-45.93,False
0,170.216,-4419.86,4.4466,-2498.34,15.825,-2.7188,-4.6415,4896.24,35197.53,-1.82,11005.26,-2.5017,0,0.3517,8.5803,-2141.14,-5.007,-2643.45,-13.9113,-45.6,False
1,304.22,-3991.06,4.6204,-2826.68,13.275,-3.238,-5.631,5522.84,35246.43,-3.82,8643.54,-3.2809,0,0.16653,0.162,-1850.76,-8.046,-4202.49,-13.9926,,False
0,183.56,-3611.26,4.001,-4104.74,9.35148,-2.11772,-5.2769,3252.24,35247.33,-1.82,8859.84,-2.6462,1,0.3767,10.3365,-1589.94,-12.987,-5829.15,-16.893,-47.73,True
0,166.764,-4404.16,4.953,-2553.14,11.8236,-3.095,-4.8348,5271.04,36084.63,-3.82,9193.26,-3.575,1,0.2892,8.9694,-2114.34,-6.2235,-4094.85,-14.3292,-50.7,True
1,185.4,-4284.59,5.159,-2765.94,11.7156,-2.08487,-5.479,748.24,35366.13,-3.82,8868.42,-3.02,0,0.136452,31.116,-1726.98,-7.5108,-4643.28,-15.6081,,True
0,187.42,-4314.65,4.0347,-1882.54,16.668,-2.1724,-5.0898,3018.24,32719.53,-1.82,8250.66,-2.5152,1,0.9805,-3.261,-2740.14,-5.3745,-2122.05,-13.4847,,False
1,171.262,-7588.26,4.0445,-3246.74,9.46914,-2.10038,-4.50168,-257.76,35180.79,-3.82,8936.86,-3.1449,1,0.7044,25.2,-1624.26,-7.65,-4763.85,-15.3834,-47.46,True
0,173.404,-4007.26,4.927,-2535.14,9.9813,-5.904,-5.74,5656.76,35752.83,-1.82,9026.46,-4.056,1,0.272,23.97,-3024.54,-6.7368,-4088.55,-13.314,,True
1,189.46,-4218.99,4.3491,-2945.54,9.42036,-2.8032,-5.075,4927.44,35233.59,-3.82,8845.08,-2.9166,0,1.0006,-5.637,-1715.24,-9.027,-4066.35,-13.6902,,True
1,182.548,-4511.16,4.5318,-2655.3,12.51,-3.452,-4.6906,5260.24,35234.04,-3.82,9163.06,-2.7245,1,0.9504,4.275,-1840.78,-6.3225,-3351.15,-17.52,-52.38,True
0,171.424,-4384.16,4.2389,-2225.34,13.545,-2.8695,-7.567,5900.78,35470.35,-3.82,8815.14,-3.342,1,0.17558,2.319,-1400.34,-11.808,-5095.05,-13.05531,,True
1,163.73188,-4532.06,5.087,-2852.64,10.134,-2.1429,-4.7107,4122.84,35211.87,-3.82,8640.5,-3.1692,1,0.6702,-2.619,-1694.82,-6.894,-4713.45,-16.593,-50.49,False
0,166.874,-4944.16,5.713,-2626.44,10.2546,-2.3157,-4.50897,6293.24,35347.35,-3.82,8660.838,-4.764,0,0.8681,-1.581,-1989.74,-9.825,-4506.75,-13.9689,-48.99,False
0,165.2948,-4173.42,3.9512,-2442.74,14.388,-2.5142,-4.49004,4305.24,35318.34,-3.82,8929.46,-2.9017,1,0.19348,0.261,-1802.46,-9.591,-3857.55,-19.122,,True
0,260.96,-4463.66,5.816,-2774.2,12.696,-3.803,-5.0905,5415.64,34424.13,-1.82,8616.02,-2.36523,1,0.3773,12.1425,-1866.64,-8.091,1214.25,-15.096,-45,False
1,172.77,-4263.37,3.9459,-1180.74,11.7501,-3.15,-6.146,6035.64,35345.79,-3.82,8661.952,-3.1683,1,0.6369,28.509,-1822.46,-6.7737,-4903.65,-16.251,,False
0,240.42,-4119.76,5.064,-2723.78,11.2812,-2.5859,-6.57,5252.44,35347.74,-1.82,9469.46,-2.4649,1,0.5875,42.51,-2168.54,-4.7358,-3255.15,-13.338,-50.37,True
1,178.308,-3895.96,3.87896,-2838.99,9.486,-2.4453,-5.457,5782.324,34464.63,-3.82,9106.46,-3.0318,1,0.2707,3.834,-1730.48,-6.0864,-4832.55,-16.821,,True
1,205.46,-3882.36,4.1866,-2506.24,14.895,-4.247,-4.6211,5527.84,35299.581,-1.82,9154.66,-2.8282,0,0.14497,18.834,-1865.08,-6.9852,-3940.65,-15.3627,-48.75,False
0,171.89,-4414.16,3.8592,-3857.74,12.0459,-2.3192,-5.537,4555.04,35188.38,-1.82,6833.86,-2.4572,0,1.236,17.79,-1790.32,-4.8771,-3846.75,-14.7777,-43.32,False
1,167.114,-4128.16,5.648,-2668.91,10.8159,-2.4342,-4.7968,5800.88,35217.72,-3.82,8604.22,-2.4645,1,0.7643,16.269,-1868.02,-7.812,-4895.25,-15.3774,,False
0,185.32,-4083.66,4.139,-1981.74,13.617,-3.047,-6.631,5728.24,35382.12,-1.82,8803,-6.578,0,0.5135,22.308,-1813.82,-9.378,-4378.167,-23.331,,True
1,176.116,-3894.76,4.6561,-2616.74,13.563,-3.0282,-4.9498,6099.04,35395.74,-1.82,8561.3,-3.454,1,1.439,14.76,-1793.5,-10.857,-4685.82,-17.703,,False
0,165.535,-4485.46,8.203,-2723.7,10.0158,-2.3128,-4.9994,5849.72,35706.93,-1.82,8579.54,-3.508,1,0.3823,29.769,-1814.78,-9.375,-4557.78,-15.972,-47.04,False
1,225.58,-2138.26,4.0379,-2971.34,11.1186,-3.212,-4.5786,5711.22,35220.45,-1.82,9242.46,-2.5248,1,0.14833,3.978,-1744.74,-5.0481,-5130.45,-17.331,,True
1,174.23,-4074.76,4.583,-2795.62,14.598,-2.701,-6.074,5603.04,35284.608,-3.82,9920.66,-3.18,0,0.4759,15.915,-1711.36,-5.2728,-4745.55,-16.536,,True
0,171.444,-4557.16,4.2415,-2918.64,13.23,-2.2294,-5.3627,4099.24,35263.707,-1.82,10409.66,-2.6042,0,2.051,18.717,-1730.72,-4.82988,-5278.35,-19.326,-51.36,False
0,170.776,-3452.06,5.248,-2542.84,9.46698,-2.3294,-4.9824,8188.24,35442.99,-3.82,8306.06,-2.5644,0,0.797,22.602,-1869.42,-4.9971,-6728.55,-14.7573,-52.11,True
0,168.734,-4238.389,6.568,-2782.93,12.765,-5.142,-7.965,5586.02,35260.677,-1.82,8520.66,-2.9987,0,0.3992,-5.166,-1804.68,-5.5137,-3863.55,-16.755,,False
0,177.918,-3730.56,4.7818,-2871.14,9.29823,-2.4109,-5.1247,5400.44,36053.13,-1.82,9122.86,-3.122,0,0.5713,28.044,-1660.52,-7.2729,-4897.35,-16.674,-51.96,True
0,163.9612,-4063.06,4.6033,-2914.54,9.53553,-2.4123,-6.312,4409.84,35259.915,-3.82,9341.66,-2.6003,0,1.269,22.23,-1761.378,-5.4804,-3680.55,-18.45,,True
0,167.972,-4568.06,5.037,-2826.38,11.1423,-3.36,-4.9827,5571.24,35261.709,-3.82,9096.66,-4.257,1,0.5159,-1.086,-1381.34,-6.0315,-4580.4,-13.6527,,True
0,179.046,-4483.56,4.3561,-2575.94,14.175,-2.651,-4.5929,5224.44,35271.069,-3.82,8766.76,-2.5058,1,0.2758,-2.817,-1965.5,-12.06,-4298.76,-13.5855,,True
0,163.7684,-4419.26,5.025,-2840.03,10.6458,-2.8536,-5.475,5340.04,35264.919,-1.82,8321.86,-4.635,0,0.14174,10.4991,-1761.022,-6.4641,-4361.79,-14.3073,-47.1,False
0,177.91,-4371.76,4.5771,-2912.54,10.6395,-2.3958,-5.0471,3282.24,35221.02,-3.82,8742.5,-2.5321,0,1.0817,19.23,-1912.92,-13.029,-2268.45,-13.4703,,False
0,263.08,-3598.86,4.3903,-2580.24,11.685,-2.7294,-4.9915,5827.78,35310.462,-3.82,8806.88,-2.7411,1,0.15216,4.155,-1768.5806,-11.346,-5063.85,-19.851,,True
0,180.998,-4467.16,3.8589,-564.74,9.249717,-2.7596,-4.8685,5723.9,35252.4,-1.82,8404.86,-2.8288,0,0.1302727,6.711,-1837.34,-5.7864,-4527.18,-16.791,,False
1,261.28,-3829.86,4.0402,-1802.84,10.2009,-2.3882,-4.9078,6079.24,35203.98,-3.82,8755.84,-3.845,1,0.16211,5.463,-1910.16,-11.709,-4552.5,-14.5038,-48.63,True
0,235.9,-4328.18,4.0386,-2205.54,15.036,-2.3391,-4.5685,4362.64,35607.33,-3.82,10823.26,-3.2268,0,0.14301,41.4,-1866.3,-4.932,-4192.02,-15.897,,False
1,164.8126,-4686.86,4.2242,-2901.74,9.36024,-4.357,-4.7189,5722.7,35304.714,-1.82,8616.74,-2.571,0,4.576,10.2081,-1756.836,-13.464,-5102.55,-21.297,-49.53,False
0,183.86,-4231.958,3.88051,-2541.24,11.1606,-4.134,-5.1182,5615.26,35219.61,-3.82,8893.66,-2.8895,1,0.4114,2.532,-1756.93,-9.225,-4624.38,-18.165,-52.68,True
1,166.118,-3944.26,4.3027,-2160.14,13.101,-2.3675,-6.225,5061.64,35284.827,-1.82,8674.386,-5.612,0,3.112,22.734,-3188.54,-8.019,-4199.88,-13.4097,-50.28,True
0,216.28,-4349.26,4.5222,-2389.04,9.6651,-5.717,-5.918,5609.8,35282.661,-3.82,8987.26,-2.6986,0,0.3679,11.9475,-2695.94,-7.605,-3294.75,-13.4373,-42.57,False
1,189.04,-2247.26,4.85,-2587.24,10.9398,-2.8113,-4.5661,6088.24,35279.235,-1.82,8593.74,-2.8076,1,0.514,14.1267,-1799.42,-6.1338,-4868.55,-19.875,,False
0,202.84,-5098.56,6.563,-2759.19,9.816,-2.4453,-4.5969,4251.24,35236.14,-3.82,8654.206,-3.56,1,0.4594,18.384,-1949.18,-8.31,-4080.15,-14.0835,-47.88,False
1,167.516,-2466.26,4.0627,-2014.24,11.9349,-2.7244,-4.642,5795.69,35103.21,-3.82,9016.46,-2.3797,1,1.1128,13.9071,-1855.2,-6.0618,-4584.33,-16.653,-52.62,False
1,170.736,-4361.56,5.028,-2507.84,10.7481,-2.2093,-5.525,6008.84,36780.03,-1.82,8736.74,-2.8084,0,0.130369,25.536,-2159.54,-7.3647,-4699.65,-13.7955,-45.72,False
0,164.2234,-3323.46,4.0277,-2168.24,9.8658,-5.615,-4.6738,5900.38,35003.04,-1.82,8526.9,-2.8638,1,0.3222,19.734,-1759.56,-5.8452,-5398.35,-14.1951,-48.21,True
